title,studio,domestic_gross_x,foreign_gross,year,id_x,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,Unnamed: 0,genre_ids,id_y,original_language,original_title,popularity,vote_average,vote_count
Fist Fight,WB (NL),32200000.0,8900000,2017,29,2017-02-17,Fist Fight,"$25,000,000","$32,187,017","$40,286,416",20874,[35],345922,en,Fist Fight,9.808,6.0,708
Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,"$22,000,000","$20,738,724","$35,609,577",20821,"[35, 10751]",417830,en,Diary of a Wimpy Kid: The Long Haul,10.839,5.6,193
The House,WB (NL),25600000.0,8600000,2017,86,2017-06-30,The House,"$40,000,000","$25,584,504","$31,192,425",20888,[35],345914,en,The House,9.62,5.7,474
The Disaster Artist,A24,21100000.0,8700000,2017,100,2017-12-01,The Disaster Artist,"$10,000,000","$21,120,616","$28,717,667",20740,"[35, 18]",371638,en,The Disaster Artist,13.27,7.2,1895
The Disaster Artist,A24,21100000.0,8700000,2017,100,2017-12-01,The Disaster Artist,"$10,000,000","$21,120,616","$28,717,667",24028,"[35, 18]",371638,en,The Disaster Artist,13.27,7.2,1895
Home Again,ORF,27000000.0,1200000,2017,57,2017-09-08,Home Again,"$15,000,000","$27,020,284","$37,336,874",20834,"[35, 18, 10749]",427900,en,Home Again,10.478,5.9,659
The Bye Bye Man,STX,22400000.0,4300000,2017,77,2017-01-13,The Bye Bye Man,"$7,400,000","$22,395,806","$31,187,727",20870,"[27, 53]",292280,en,The Bye Bye Man,9.847000000000001,5.1,678
Father Figures,WB,17500000.0,8100000,2017,56,2017-12-22,Father Figures,"$25,000,000","$17,501,244","$21,038,441",20754,[35],354861,en,Father Figures,12.45,5.8,277
Father Figures,WB,17500000.0,8100000,2017,56,2017-12-22,Father Figures,"$25,000,000","$17,501,244","$21,038,441",24054,[35],354861,en,Father Figures,12.45,5.8,277
The Founder,Wein.,12800000.0,11300000,2017,90,2017-01-20,The Founder,"$15,000,000","$12,786,053","$24,403,192",17496,"[18, 36]",310307,en,The Founder,12.349,7.0,2093
The Founder,Wein.,12800000.0,11300000,2017,90,2017-01-20,The Founder,"$15,000,000","$12,786,053","$24,403,192",20757,"[18, 36]",310307,en,The Founder,12.349,7.0,2093
The Space Between Us,STX,7900000.0,6900000,2017,84,2017-02-03,The Space Between Us,"$30,000,000","$7,885,294","$16,481,405",20721,"[10749, 12, 878, 18]",365942,en,The Space Between Us,14.437000000000001,7.1,1455
Wish Upon,BG,14300000.0,1200000,2017,97,2017-07-14,Wish Upon,"$12,000,000","$14,301,505","$23,477,345",20846,"[53, 27, 14]",440597,en,Wish Upon,10.219,5.4,690
"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017,40,2017-11-17,"Roman J. Israel, Esq.","$22,000,000","$11,962,712","$12,967,012",20748,[18],413362,en,"Roman J. Israel, Esq.",12.687999999999999,6.2,499
"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017,40,2017-11-17,"Roman J. Israel, Esq.","$22,000,000","$11,962,712","$12,967,012",24048,[18],413362,en,"Roman J. Israel, Esq.",12.687999999999999,6.2,499
Battle of the Sexes,FoxS,12600000.0,1200000,2017,76,2017-09-22,Battle of the Sexes,"$25,000,000","$12,638,526","$18,445,379",20771,"[35, 18, 36]",369192,en,Battle of the Sexes,11.988,6.9,1045
Battle of the Sexes,FoxS,12600000.0,1200000,2017,76,2017-09-22,Battle of the Sexes,"$25,000,000","$12,638,526","$18,445,379",24077,"[35, 18, 36]",369192,en,Battle of the Sexes,11.988,6.9,1045
Before I Fall,ORF,12200000.0,1200000,2017,12,2017-03-03,Before I Fall,"$5,000,000","$12,241,072","$18,945,682",20718,"[18, 9648, 53, 14]",397837,en,Before I Fall,14.584000000000001,7.0,2135
Rock Dog,LG/S,9400000.0,1200000,2017,47,2017-02-24,Rock Dog,"$60,000,000","$9,420,546","$24,148,488",20842,"[12, 16, 35, 10751, 10402]",333667,en,Rock Dog,10.362,5.7,123
Stronger,RAtt.,4200000.0,4200000,2017,90,2017-09-22,Stronger,"$30,000,000","$4,211,129","$8,786,752",21036,[18],395993,en,Stronger,7.836,7.0,782
Just Getting Started,BG,6100000.0,1600000,2017,44,2017-12-08,Just Getting Started,"$22,000,000","$6,069,605","$6,756,412",20975,"[28, 35]",398177,en,Just Getting Started,8.459,4.9,94
Just Getting Started,BG,6100000.0,1600000,2017,44,2017-12-08,Just Getting Started,"$22,000,000","$6,069,605","$6,756,412",24283,"[28, 35]",398177,en,Just Getting Started,8.459,4.9,94
All Saints,Affirm,5800000.0,140000,2017,12,2017-08-25,All Saints,"$2,000,000","$5,802,208","$5,941,994",21423,"[18, 35]",450806,en,All Saints,4.042,6.1,25
The Florida Project,A24,5900000.0,1200000,2017,11,2017-10-06,The Florida Project,"$2,000,000","$5,904,366","$11,295,324",20782,[18],394117,en,The Florida Project,11.597000000000001,7.4,1125
Table 19,FoxS,3600000.0,1400000,2017,45,2017-03-03,Table 19,"$5,000,000","$3,614,896","$4,620,399",21072,"[35, 18]",353569,en,Table 19,7.551,6.0,604
Collide,ORF,2300000.0,2500000,2017,13,2017-02-24,Collide,"$29,200,000","$2,280,004","$5,466,698",20936,"[53, 28]",195590,en,Collide,9.035,5.6,331
The Wall,RAtt.,1800000.0,2700000,2017,29,2017-05-12,The Wall,"$3,000,000","$1,803,064","$4,495,262",21004,"[53, 10752, 18]",405775,en,The Wall,8.142000000000001,6.1,407
Free Fire,A24,1800000.0,1200000,2017,83,2017-04-21,Free Fire,"$10,000,000","$1,799,322","$3,793,739",20768,"[28, 80, 9648]",334521,en,Free Fire,12.116,6.3,540
A Ghost Story,A24,1600000.0,1200000,2017,86,2017-07-07,A Ghost Story,"$100,000","$1,594,798","$2,769,782",20776,"[18, 14, 10749]",428449,en,A Ghost Story,11.886,7.0,906
Patti Cake$,FoxS,800000.0,682000,2017,56,2017-08-18,Patti Cake$,"$1,000,000","$800,148","$1,471,090",21155,[18],426256,en,Patti Cake$,6.934,7.0,122
Churchill,Cohen,1300000.0,1200000,2017,91,2017-06-02,Churchill,"$10,000,000","$1,279,681","$7,582,196",21053,"[18, 53, 10752]",399790,en,Churchill,7.692,6.1,150
Avengers: Infinity War,BV,678800000.0,"1,369.5",2018,7,2018-04-27,Avengers: Infinity War,"$300,000,000","$678,815,482","$2,048,134,200",23811,"[12, 28, 14]",299536,en,Avengers: Infinity War,80.773,8.3,13948
Black Panther,BV,700100000.0,646900000,2018,42,2018-02-16,Black Panther,"$200,000,000","$700,059,566","$1,348,258,224",23817,"[28, 12, 14, 878]",284054,en,Black Panther,44.14,7.4,12365
Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000,2018,13,2018-06-22,Jurassic World: Fallen Kingdom,"$170,000,000","$417,719,760","$1,305,772,799",23829,"[28, 12, 878]",351286,en,Jurassic World: Fallen Kingdom,34.958,6.5,5995
Incredibles 2,BV,608600000.0,634200000,2018,44,2018-06-15,Incredibles 2,"$200,000,000","$608,581,744","$1,242,520,711",23826,"[28, 12, 16, 10751]",260513,en,Incredibles 2,36.286,7.6,6354
Aquaman,WB,335100000.0,812700000,2018,36,2018-12-21,Aquaman,"$160,000,000","$335,061,807","$1,146,894,640",23824,"[28, 12, 14]",297802,en,Aquaman,38.102,6.8,6155
Bohemian Rhapsody,Fox,216400000.0,687200000,2018,84,2018-11-02,Bohemian Rhapsody,"$55,000,000","$216,303,339","$894,985,342",23825,"[18, 10402]",424694,en,Bohemian Rhapsody,37.196999999999996,8.1,7629
Fantastic Beasts: The Crimes of Grindelwald,WB,159600000.0,494100000,2018,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,"$200,000,000","$159,555,901","$652,220,086",23814,[12],338952,en,Fantastic Beasts: The Crimes of Grindelwald,48.508,6.9,4870
Ant-Man and the Wasp,BV,216600000.0,406000000,2018,41,2018-07-06,Ant-Man and the Wasp,"$130,000,000","$216,648,740","$623,144,660",23816,"[28, 12, 878, 35]",363088,en,Ant-Man and the Wasp,44.729,7.0,6290
Ready Player One,WB,137700000.0,445200000,2018,78,2018-03-29,Ready Player One,"$150,000,000","$137,690,172","$579,290,136",23840,"[12, 878]",333339,en,Ready Player One,30.029,7.6,7021
The Meg,WB,145400000.0,384800000,2018,94,2018-08-10,The Meg,"$178,000,000","$145,443,742","$529,530,715",23836,"[28, 878, 53, 27]",345940,en,The Meg,31.397,5.9,2896
Bumblebee,Par.,127200000.0,340800000,2018,62,2018-12-21,Bumblebee,"$102,000,000","$127,195,589","$465,195,589",23820,"[28, 12, 878]",424783,en,Bumblebee,43.078,6.5,2425
Solo: A Star Wars Story,BV,213800000.0,179200000,2018,12,2018-05-25,Solo: A Star Wars Story,"$275,000,000","$213,767,512","$393,151,347",23845,"[28, 12, 878]",348350,en,Solo: A Star Wars Story,29.502,6.6,3838
Fifty Shades Freed,Uni.,100400000.0,271500000,2018,97,2018-02-09,Fifty Shades Freed,"$55,000,000","$100,407,760","$371,350,619",23882,"[18, 10749]",337167,en,Fifty Shades Freed,22.511999999999997,6.1,3535
Peter Rabbit,Sony,115300000.0,236000000,2018,97,2018-02-09,Peter Rabbit,"$50,000,000","$115,234,093","$347,136,477",23961,"[16, 12, 10751]",381719,en,Peter Rabbit,15.974,6.5,650
Mary Poppins Returns,BV,172000000.0,177600000,2018,45,2018-12-19,Mary Poppins Returns,"$130,000,000","$171,958,438","$341,528,518",23839,"[14, 10751, 35]",400650,en,Mary Poppins Returns,30.419,6.6,1457
A Quiet Place,Par.,188000000.0,152900000,2018,66,2018-04-06,A Quiet Place,"$17,000,000","$188,024,361","$334,522,294",23847,"[18, 27, 53, 878]",447332,en,A Quiet Place,29.154,7.3,5848
Green Book,Uni.,85100000.0,234700000,2018,71,2018-11-16,Green Book,"$23,000,000","$85,080,171","$322,034,439",23827,"[18, 35]",490132,en,Green Book,36.284,8.3,3499
Skyscraper,Uni.,68400000.0,236400000,2018,78,2018-07-13,Skyscraper,"$125,000,000","$68,420,120","$304,115,534",23855,[28],447200,en,Skyscraper,26.229,6.1,2177
Maze Runner: The Death Cure,Fox,58000000.0,230200000,2018,40,2018-01-26,Maze Runner: The Death Cure,"$61,000,000","$58,032,443","$265,878,536",23875,"[28, 878]",336843,en,Maze Runner: The Death Cure,23.166,7.0,3894
Tomb Raider,WB,58300000.0,216400000,2018,70,2018-03-16,Tomb Raider,"$90,000,000","$58,250,803","$273,477,501",23866,"[28, 12, 14]",338970,en,Tomb Raider,24.968000000000004,6.3,4310
Crazy Rich Asians,WB,174500000.0,64000000,2018,38,2018-08-15,Crazy Rich Asians,"$30,000,000","$174,532,921","$238,099,711",23919,"[35, 18, 10749]",455207,en,Crazy Rich Asians,17.969,7.1,1496
Smallfoot,WB,83200000.0,130900000,2018,69,2018-09-28,Smallfoot,"$80,000,000","$83,240,103","$213,691,277",23854,"[16, 10751, 12, 14]",446894,en,Smallfoot,26.230999999999998,6.6,600
Creed II,MGM,115700000.0,98300000,2018,96,2018-11-21,Creed II,"$50,000,000","$115,715,889","$213,591,522",23850,[18],480530,en,Creed II,26.906999999999996,6.7,2236
The Equalizer 2,Sony,102100000.0,88300000,2018,21,2018-07-20,The Equalizer 2,"$77,000,000","$102,084,362","$190,453,132",23877,"[53, 28, 80]",345887,en,The Equalizer 2,22.961,6.4,2089
The Nutcracker and the Four Realms,BV,54900000.0,119100000,2018,35,2018-11-02,The Nutcracker and the Four Realms,"$132,900,000","$54,858,851","$170,293,899",23853,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,26.235,6.0,909
The Mule,WB,103800000.0,68700000,2018,100,2018-12-14,The Mule,"$50,000,000","$103,804,407","$170,857,676",23832,"[80, 18, 53]",504172,en,The Mule,33.83,6.5,1584
Insidious: The Last Key,Uni.,67700000.0,100100000,2018,45,2018-01-05,Insidious: The Last Key,"$10,000,000","$67,745,330","$167,885,588",23959,"[9648, 27, 53]",406563,en,Insidious: The Last Key,16.017,6.1,1306
Red Sparrow,Fox,46900000.0,104700000,2018,52,2018-03-02,Red Sparrow,"$69,000,000","$46,874,505","$145,951,861",23916,"[9648, 53]",401981,en,Red Sparrow,18.117,6.5,3406
The First Purge,Uni.,69500000.0,67500000,2018,49,2018-07-04,The First Purge,"$13,000,000","$69,488,745","$136,617,305",23849,"[28, 878, 53, 27]",442249,en,The First Purge,28.44,5.8,1846
A Wrinkle in Time,BV,100500000.0,32200000,2018,58,2018-03-09,A Wrinkle in Time,"$103,000,000","$100,478,608","$133,401,882",24051,"[12, 878, 10751, 14]",407451,en,A Wrinkle in Time,12.529000000000002,5.0,1073
Instant Family,Par.,67400000.0,53200000,2018,20,2018-11-16,Instant Family,"$48,000,000","$67,363,237","$119,736,188",23881,"[35, 18]",491418,en,Instant Family,22.634,7.6,782
The Commuter,LGF,36300000.0,83600000,2018,62,2018-01-12,The Commuter,"$40,000,000","$36,343,858","$101,985,431",23904,"[28, 53]",399035,en,The Commuter,20.063,6.2,2394
Game Night,WB (NL),69200000.0,48500000,2018,94,2018-02-23,Game Night,"$37,000,000","$69,179,066","$117,378,084",23908,"[9648, 35, 80]",445571,en,Game Night,19.459,6.9,2756
First Man,Uni.,44900000.0,60800000,2018,6,2018-10-12,First Man,"$60,000,000","$44,936,545","$105,203,825",23878,"[36, 18]",369972,en,First Man,22.958000000000002,7.1,2304
Alpha,Studio 8,35900000.0,62300000,2018,79,2018-08-17,Alpha,"$51,000,000","$35,851,379","$99,624,873",23867,"[12, 18]",399360,en,Alpha,24.535999999999998,5.9,1167
A Simple Favor,LGF,53500000.0,44100000,2018,24,2018-09-14,A Simple Favor,"$20,000,000","$53,548,586","$97,628,717",23892,"[53, 80, 9648, 35, 18]",484247,en,A Simple Favor,21.121,6.6,1756
The Favourite,FoxS,34400000.0,61600000,2018,39,2018-11-23,The Favourite,"$15,000,000","$34,366,783","$94,113,929",23848,"[18, 36, 35]",375262,en,The Favourite,28.651,7.7,2096
Truth or Dare,Uni.,41400000.0,53900000,2018,91,2018-04-13,Truth or Dare,"$3,500,000","$41,411,015","$95,127,344",23999,"[53, 27]",460019,en,Truth or Dare,14.354000000000001,6.0,2005
I Feel Pretty,STX,48800000.0,45700000,2018,99,2018-04-20,I Feel Pretty,"$32,000,000","$48,795,601","$91,553,797",23950,[35],460668,en,I Feel Pretty,16.298,6.4,1088
Blockers,Uni.,60300000.0,33700000,2018,60,2018-04-06,Blockers,"$21,000,000","$60,311,495","$94,045,328",23886,[35],437557,en,Blockers,21.840999999999998,6.1,969
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000,2018,63,2018-10-12,Goosebumps 2: Haunted Halloween,"$35,000,000","$46,697,321","$93,291,478",23900,"[12, 35, 14, 10751, 27]",442062,en,Goosebumps 2: Haunted Halloween,20.238,5.6,428
Sherlock Gnomes,Par.,43200000.0,47100000,2018,54,2018-03-23,Sherlock Gnomes,"$59,000,000","$43,242,871","$87,527,651",24038,"[10749, 16, 35, 10751, 14, 9648, 12]",370567,en,Sherlock Gnomes,12.987,5.4,343
Mortal Engines,Uni.,16000000.0,67700000,2018,4,2018-12-14,Mortal Engines,"$100,000,000","$15,951,040","$85,287,417",23821,"[12, 14]",428078,en,Mortal Engines,40.095,6.0,1751
Den of Thieves,STX,44900000.0,35600000,2018,3,2018-01-19,Den of Thieves,"$30,000,000","$44,947,622","$80,131,391",23880,"[28, 53, 80]",449443,en,Den of Thieves,22.738000000000003,6.6,1244
Hereditary,A24,44100000.0,35300000,2018,56,2018-06-08,Hereditary,"$10,000,000","$44,069,456","$70,133,905",23856,"[27, 9648, 53]",493922,en,Hereditary,26.185,7.0,2491
Tag,WB (NL),54700000.0,23400000,2018,50,2018-06-15,Tag,"$28,000,000","$54,730,625","$77,026,186",23914,"[35, 18]",455980,en,Tag,18.5,6.8,1297
Vice,Annapurna,47800000.0,28200000,2018,100,2018-12-25,Vice,"$60,000,000","$47,836,282","$70,883,171",23902,"[18, 36, 35]",429197,en,Vice,20.125,7.1,1213
Widows,Fox,42400000.0,33600000,2018,50,2018-11-16,Widows,"$40,000,000","$42,402,632","$73,866,088",23895,"[80, 53]",401469,en,Widows,20.628,6.5,941
Sicario: Day of the Soldado,Sony,50100000.0,25800000,2018,59,2018-06-29,Sicario: Day of the Soldado,"$35,000,000","$50,065,850","$75,885,196",23843,"[28, 80, 18, 53]",400535,en,Sicario: Day of the Soldado,29.725,6.7,1317
Second Act,STX,39300000.0,33000000,2018,83,2018-12-21,Second Act,"$15,700,000","$39,282,227","$63,288,854",23948,"[10749, 35]",503616,en,Second Act,16.322,6.2,361
Book Club,Par.,68600000.0,1200000,2018,43,2018-05-18,Book Club,"$10,000,000","$68,566,296","$91,113,683",24092,"[35, 10749, 18]",502682,en,Book Club,11.514000000000001,6.0,301
12 Strong,WB,45800000.0,21600000,2018,64,2018-01-19,12 Strong,"$35,000,000","$45,819,713","$71,118,378",24032,"[10752, 18, 36, 28]",429351,en,12 Strong,13.183,5.6,1312
"Love, Simon",Fox,40800000.0,25500000,2018,57,2018-03-16,"Love, Simon","$10,000,000","$40,826,341","$65,520,633",23970,"[35, 18, 10749]",449176,en,"Love, Simon",15.607999999999999,8.2,3165
Mile 22,STX,36100000.0,30200000,2018,78,2018-08-17,Mile 22,"$35,000,000","$36,108,758","$66,295,121",23891,[28],347375,en,Mile 22,21.246,6.0,920
Life of the Party,WB (NL),53100000.0,12800000,2018,88,2018-05-11,Life of the Party,"$30,000,000","$53,059,911","$65,759,911",24014,[35],399796,en,Life of the Party,13.696,6.2,435
Adrift,STX,31400000.0,28500000,2018,89,2018-06-01,Adrift,"$35,000,000","$31,445,011","$57,897,191",23941,"[53, 10749, 12]",429300,en,Adrift,16.785999999999998,6.7,1264
The 15:17 to Paris,WB,36300000.0,20800000,2018,23,2018-02-09,The 15:17 to Paris,"$30,000,000","$36,276,286","$56,096,200",24089,"[18, 36, 53]",453201,en,The 15:17 to Paris,11.575999999999999,5.3,799
Early Man,LGF,8300000.0,46400000,2018,98,2018-02-16,Early Man,"$50,000,000","$8,267,544","$45,285,890",23943,"[10751, 35, 16, 12]",387592,en,Early Man,16.675,5.9,338
Peppermint,STX,35400000.0,18400000,2018,21,2018-09-07,Peppermint,"$25,000,000","$35,418,723","$51,800,758",23834,"[53, 28, 18]",458594,en,Peppermint,32.476,6.5,716
Slender Man,SGem,30600000.0,21200000,2018,80,2018-08-10,Slender Man,"$10,000,000","$30,564,825","$51,723,644",23932,"[9648, 53, 27]",439015,en,Slender Man,16.999000000000002,4.0,712
Uncle Drew,LG/S,42500000.0,4200000,2018,85,2018-06-29,Uncle Drew,"$18,000,000","$42,469,946","$46,527,161",24120,[35],474335,en,Uncle Drew,10.835999999999999,6.5,220
Mary Queen of Scots,Focus,16500000.0,29900000,2018,60,2018-12-07,Mary Queen of Scots,"$25,000,000","$16,468,499","$46,734,733",23956,"[18, 36]",457136,en,Mary Queen of Scots,16.115,6.6,592
The Possession of Hannah Grace,SGem,14800000.0,28200000,2018,37,2018-11-30,The Possession of Hannah Grace,"$6,000,000","$14,836,174","$42,785,387",23898,"[27, 18]",434555,en,The Possession of Hannah Grace,20.262999999999998,5.1,393
The Darkest Minds,Fox,12700000.0,28400000,2018,64,2018-08-03,The Darkest Minds,"$34,000,000","$12,695,691","$38,361,428",23870,"[878, 53]",445651,en,The Darkest Minds,23.967,6.8,1158
On the Basis of Sex,Focus,24600000.0,13600000,2018,81,2018-12-25,On the Basis of Sex,"$20,000,000","$24,622,687","$38,073,377",23833,"[18, 36]",339380,en,On the Basis of Sex,32.624,7.4,225
White Boy Rick,Studio 8,24000000.0,1900000,2018,42,2018-09-14,White Boy Rick,"$30,000,000","$24,004,833","$25,947,983",24009,"[80, 18]",438808,en,White Boy Rick,13.794,6.3,277
Winchester,LGF,25100000.0,1200000,2018,95,2018-02-02,Winchester,"$3,500,000","$25,091,816","$44,378,040",24055,"[14, 9648, 53, 27]",416234,en,Winchester,12.44,5.7,884
Proud Mary,SGem,20900000.0,876000,2018,50,2018-01-12,Proud Mary,"$30,000,000","$20,868,638","$21,709,539",24212,"[53, 28, 80]",442064,en,Proud Mary,9.371,5.5,259
If Beale Street Could Talk,Annapurna,14900000.0,5700000,2018,96,2018-12-14,If Beale Street Could Talk,"$12,000,000","$14,915,773","$19,859,167",24020,"[18, 10749, 80]",465914,en,If Beale Street Could Talk,13.579,7.2,388
Hell Fest,LGF,11100000.0,7100000,2018,20,2018-09-28,Hell Fest,"$5,500,000","$11,107,431","$18,119,231",24039,[27],429476,en,Hell Fest,12.955,5.5,273
Unfriended: Dark Web,BH Tilt,8900000.0,6300000,2018,29,2018-07-20,Unfriended: Dark Web,"$1,000,000","$8,866,745","$16,434,588",23920,[27],505058,en,Unfriended: Dark Web,17.861,6.1,365
Upgrade,BH Tilt,12000000.0,2400000,2018,89,2018-06-01,Upgrade,"$3,000,000","$11,977,130","$16,553,285",23889,"[28, 53, 878]",500664,en,Upgrade,21.413,7.4,1326
Unsane,BST,7700000.0,6600000,2018,70,2018-03-23,Unsane,"$1,500,000","$7,690,044","$14,244,931",23949,"[27, 53]",467660,en,Unsane,16.316,6.2,667
The Sisters Brothers,Annapurna,3100000.0,10000000,2018,82,2018-09-21,The Sisters Brothers,"$38,000,000","$3,143,056","$13,143,056",24012,"[35, 18, 37]",440161,en,The Sisters Brothers,13.738,7.0,590
Welcome to Marwen,Uni.,10800000.0,2100000,2018,18,2018-12-21,Welcome to Marwen,"$45,000,000","$10,763,520","$12,874,922",23883,"[18, 35, 14]",351044,en,Welcome to Marwen,22.031999999999996,6.6,286
Hotel Artemis,Global Road,6700000.0,6000000,2018,15,2018-06-08,Hotel Artemis,"$15,000,000","$6,708,137","$12,758,799",23994,"[53, 878, 28]",406761,en,Hotel Artemis,14.585,5.9,471
Kin,LGF,5700000.0,4300000,2018,88,2018-08-31,Kin,"$30,000,000","$5,718,096","$10,096,821",23871,"[878, 28]",425505,en,Kin,23.805,6.2,289
Can You Ever Forgive Me?,FoxS,8800000.0,1200000,2018,40,2018-10-19,Can You Ever Forgive Me?,"$10,000,000","$8,803,865","$11,752,387",23925,"[18, 80]",401847,en,Can You Ever Forgive Me?,17.604,6.9,450
Suspiria,Amazon,2500000.0,5400000,2018,81,2018-10-26,Suspiria,"$20,000,000","$2,483,472","$7,034,615",23936,"[27, 14]",361292,en,Suspiria,16.925,7.0,752
The Hurricane Heist,ENTMP,6100000.0,1200000,2018,22,2018-03-09,The Hurricane Heist,"$40,000,000","$6,115,824","$30,963,684",24023,"[28, 80, 53]",430040,en,The Hurricane Heist,13.335,5.4,476
Destroyer,Annapurna,1500000.0,4000000,2018,5,2018-12-25,Destroyer,"$9,000,000","$1,533,324","$3,681,096",23921,"[53, 80, 18, 28]",471507,en,Destroyer,17.815,5.9,176
Gotti,VE,4300000.0,1200000,2018,64,2018-06-15,Gotti,"$10,000,000","$4,286,367","$6,089,100",24168,"[80, 18, 36, 53]",339103,en,Gotti,10.033999999999999,5.2,231
Bilal: A New Breed of Hero,VE,491000.0,1700000,2018,100,2018-02-02,Bilal: A New Breed of Hero,"$30,000,000","$490,973","$648,599",25148,"[28, 12, 16]",332718,en,Bilal: A New Breed of Hero,2.707,6.8,54
